2009.09.30,13:30,1000.79999,1004.45001,995.5,995.79999,4949
2009.09.30,17:30,995.79999,1009.09998,994.45001,1008.65002,6098
2009.09.30,21:30,1008.65002,1008.90002,1004.95001,1007.41998,1502
2009.10.01,01:30,1006.94,1009.70001,1004.90002,1006.5,1612
2009.10.01,05:30,1006.5,1007.70001,1004.65002,1004.73999,1487
2009.10.01,09:30,1004.73999,1009.75,1003.90002,1005.5,3371
2009.10.01,13:30,1005.5,1007.65002,1001.75,1005.84998,5125
2009.10.01,17:30,1005.84998,1006.65002,997.79999,1000.09998,5942
2009.10.01,21:30,1000.09998,1002.45001,997.59003,999.04999,1950
2009.10.02,01:30,998.75,1002.25,998.20001,1000.75,2362
2009.10.02,05:30,1000.75,1001.34998,999.29999,1000.25,1806
2009.10.02,09:30,1000.25,1001.59998,996.90002,997.45001,3435
2009.10.02,13:30,997.45001,1006.25,986.5,1003.5,6841
2009.10.02,17:30,1003.5,1007.40002,1000.5,1003.20001,4214
2009.10.02,21:30,1003.20001,1003.79999,1001.5,1001.82001,920
2009.10.05,01:30,1001.65002,1004.25,1000.09003,1003.5,2649
2009.10.05,05:30,1003.5,1004.95001,1002.65002,1003.70001,1613
2009.10.05,09:30,1003.70001,1007.65002,1003.44,1004.59998,2772
2009.10.05,13:30,1004.59998,1007.04999,1001.89001,1005.59998,3701
2009.10.05,17:30,1005.59998,1017.59998,1002.90002,1017.40002,5974
2009.10.05,21:30,1017.40002,1017.40002,1015,1017.04999,1416
2009.10.06,01:30,1017.23999,1019.79999,1009.59998,1019.20001,1612
2009.10.06,05:30,1019.20001,1020.15002,1018.25,1019.65002,1899
2009.10.06,09:30,1019.65002,1024.30005,1017.40002,1022.90002,3608
2009.10.06,13:30,1022.90002,1036.65002,1022.90002,1035.59998,6579
2009.10.06,17:30,1035.59998,1043.55005,1035.25,1037.65002,6033
2009.10.06,21:30,1037.65002,1042.40002,1036,1041.90002,2186
2009.10.07,01:30,1041.65002,1041.94995,1037.05005,1038.80005,2103
2009.10.07,05:30,1038.80005,1040.65002,1036.65002,1040.5,1858
2009.10.07,09:30,1040.5,1048.34998,1039.09998,1047.05005,4441
2009.10.07,13:30,1047.05005,1047.90002,1038.59998,1041.30005,6499
2009.10.07,17:30,1041.30005,1044.84998,1038.15002,1041.80005,6704
2009.10.07,21:30,1041.80005,1044,1039.05005,1043.90002,2013
2009.10.08,01:30,1044.43994,1051.40002,1043.15002,1049.80005,2960
2009.10.08,05:30,1049.80005,1054.34998,1048.65002,1052.55005,2476
2009.10.08,09:30,1052.55005,1058.59998,1052.18994,1053.09998,4612
2009.10.08,13:30,1053.09998,1056.69995,1044.59998,1045.84998,6224
2009.10.08,17:30,1045.84998,1061.55005,1042.80005,1056.40002,7457
2009.10.08,21:30,1056.40002,1057.05005,1052.5,1054.84998,1917
2009.10.09,01:30,1054.64001,1055.19995,1046.44995,1046.55005,2661
2009.10.09,05:30,1046.55005,1049.59998,1046,1047.59998,2845
2009.10.09,09:30,1047.59998,1048.40002,1043.55005,1047.80005,3109
2009.10.09,13:30,1047.80005,1051,1045.80005,1047.80005,5367
2009.10.09,17:30,1047.80005,1052.30005,1043.65002,1046.94995,5919
2009.10.09,21:30,1046.94995,1049.59998,1045.40002,1048.44995,1443
2009.10.12,01:30,1048.69995,1052.69995,1046.94995,1048.30005,1998
2009.10.12,05:30,1048.30005,1050.94995,1047.55005,1049.65002,1334
2009.10.12,09:30,1049.65002,1052.44995,1047.80005,1052.15002,2579
2009.10.12,13:30,1052.15002,1057.30005,1051.5,1056.69995,4604
2009.10.12,17:30,1056.69995,1059,1053.94995,1058.55005,4188
