date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk
2022.07.04,06:30,Monday,Buy,1812.72,1807.57,5.15,-0.4,SL
2022.07.04,14:30,Monday,Buy,1808.93,1803.64,5.29,-0.41,SL
2022.07.04,22:30,Monday,Buy,1807.66,1806.27,1.39,0.11,1
2022.07.06,02:30,Wednesday,Buy,1768.52,1763.68,4.84,-0.39,SL
2022.07.06,10:30,Wednesday,Buy,1764.08,1762.84,1.24,-0.1,SL
2022.07.07,22:30,Thursday,Sell,1739.89,1741.21,1.32,-0.11,SL
2022.07.08,02:30,Friday,Buy,1743.55,1738.6,4.95,-0.4,SL
2022.07.08,06:30,Friday,Sell,1742.66,1743.92,1.26,0.1,1
2022.07.08,22:30,Friday,Sell,1741.41,1744.37,2.96,-0.24,SL
2022.07.11,06:30,Monday,Buy,1740.55,1739.5,1.05,-0.09,SL
2022.07.11,22:30,Monday,Sell,1733.78,1736.89,3.11,-0.25,SL
2022.07.13,02:30,Wednesday,Buy,1727.6,1722.51,5.09,-0.42,SL
2022.07.13,18:30,Wednesday,Buy,1739.92,1720.33,19.59,-1.59,SL
2022.07.14,06:30,Thursday,Buy,1727.7,1725.84,1.86,-0.15,SL
2022.07.14,22:30,Thursday,Sell,1709.43,1712.46,3.03,-0.25,SL
2022.07.15,02:30,Friday,Buy,1714.14,1709.02,5.12,-0.42,SL
2022.07.15,14:30,Friday,Sell,1702.31,1714.22,11.91,-0.99,SL
2022.07.18,06:30,Monday,Buy,1714.6,1712.86,1.74,-0.14,SL
2022.07.18,10:30,Monday,Buy,1722.18,1711.49,10.69,-0.87,SL
2022.07.19,06:30,Tuesday,Buy,1710.21,1705.49,4.72,0.39,1
2022.07.19,22:30,Tuesday,Buy,1711.75,1709.44,2.31,-0.19,SL
2022.07.20,02:30,Wednesday,Sell,1709.62,1712.86,3.24,-0.27,SL
2022.07.21,14:30,Thursday,Buy,1706.01,1680.54,25.47,2.1,1
2022.07.21,18:30,Thursday,Buy,1713.93,1703.4,10.53,0.87,1
2022.07.22,02:30,Friday,Sell,1716.26,1719.4,3.14,0.26,1
2022.07.25,02:30,Monday,Sell,1724.34,1727.8,3.46,-0.28,SL
2022.07.25,06:30,Monday,Buy,1725.43,1723.45,1.98,0.16,1
2022.07.25,10:30,Monday,Buy,1735.15,1723.7,11.45,-0.93,SL
2022.07.25,18:30,Monday,Sell,1718.95,1721.48,2.53,0.21,1
2022.07.25,22:30,Monday,Buy,1719.69,1715.88,3.81,0.31,1
2022.07.27,02:30,Wednesday,Sell,1716.85,1720.24,3.39,-0.28,SL
2022.07.27,10:30,Wednesday,Buy,1722.28,1717.49,4.79,-0.39,SL
2022.07.27,22:30,Wednesday,Buy,1734.03,1718.84,15.19,1.23,1
2022.07.28,02:30,Thursday,Buy,1738.28,1733.26,5.02,0.41,1
2022.07.28,06:30,Thursday,Buy,1738.89,1733.85,5.04,0.41,1
2022.07.28,10:30,Thursday,Buy,1741.41,1737.91,3.5,-0.28,SL
2022.07.28,18:30,Thursday,Buy,1752.77,1747.48,5.29,0.43,1
2022.07.29,02:30,Friday,Sell,1753.16,1756.42,3.26,-0.26,SL
2022.07.29,06:30,Friday,Buy,1763.7,1753.12,10.58,-0.85,SL
2022.07.29,22:30,Friday,Buy,1765.83,1760.56,5.27,-0.42,SL
2022.08.01,02:30,Monday,Sell,1763.22,1766.07,2.85,0.23,1
2022.08.01,10:30,Monday,Buy,1773.52,1758.62,14.9,-1.18,SL
2022.08.03,22:30,Wednesday,Buy,1765.29,1759.85,5.44,0.43,1
2022.08.04,02:30,Thursday,Buy,1768.28,1762.99,5.29,0.42,1
2022.08.04,10:30,Thursday,Buy,1779.83,1768.72,11.11,0.88,1
2022.08.05,18:30,Friday,Buy,1775.1,1771.25,3.85,-0.31,SL
2022.08.08,02:30,Monday,Buy,1775.06,1770.35,4.71,0.37,1
2022.08.08,06:30,Monday,Buy,1775.18,1771.01,4.17,0.33,1
2022.08.08,10:30,Monday,Buy,1777.72,1772.25,5.47,0.43,1
2022.08.08,18:30,Monday,Buy,1787.7,1782.65,5.05,0.4,1
2022.08.10,22:30,Wednesday,Sell,1792.03,1795.26,3.23,0.25,1
2022.08.11,22:30,Thursday,Buy,1789.81,1784.64,5.17,0.41,1
2022.08.12,02:30,Friday,Sell,1786.9,1790.04,3.14,-0.25,SL
2022.08.12,06:30,Friday,Buy,1790.67,1785.84,4.83,-0.38,SL
2022.08.15,18:30,Monday,Buy,1780.26,1775.38,4.88,-0.39,SL
2022.08.16,14:30,Tuesday,Sell,1775.4,1778.66,3.26,-0.26,SL
2022.08.16,18:30,Tuesday,Buy,1776.41,1772.5,3.91,0.31,1
2022.08.17,22:30,Wednesday,Buy,1761.81,1760.98,0.83,-0.07,SL
2022.08.18,02:30,Thursday,Buy,1765.84,1760.56,5.28,0.42,1
2022.08.18,06:30,Thursday,Sell,1762.96,1765.92,2.96,-0.24,SL
2022.08.18,22:30,Thursday,Buy,1758.61,1756.51,2.1,-0.17,SL
2022.08.19,06:30,Friday,Buy,1755.76,1751.44,4.32,-0.35,SL
2022.08.19,18:30,Friday,Sell,1749.37,1752.58,3.21,0.26,1
2022.08.19,22:30,Friday,Sell,1747.24,1749.88,2.64,0.21,1
2022.08.22,18:30,Monday,Buy,1736.16,1731.52,4.64,0.38,1
2022.08.22,22:30,Monday,Buy,1736.44,1734.08,2.36,-0.19,SL
2022.08.23,10:30,Tuesday,Buy,1739.54,1734.41,5.13,-0.42,SL
2022.08.23,22:30,Tuesday,Buy,1748.08,1745.59,2.49,-0.2,SL
2022.08.24,06:30,Wednesday,Sell,1745.61,1748.23,2.62,-0.21,SL
2022.08.24,10:30,Wednesday,Buy,1749.32,1743.91,5.41,-0.44,SL
2022.08.24,22:30,Wednesday,Buy,1751.16,1748.68,2.48,0.2,1
2022.08.25,14:30,Thursday,Sell,1753.08,1765.56,12.48,1.0,1
2022.08.25,22:30,Thursday,Sell,1758.3,1758.98,0.68,0.05,1
2022.08.26,06:30,Friday,Buy,1756.21,1751.92,4.29,-0.34,SL
2022.08.29,10:30,Monday,Sell,1722.93,1725.94,3.01,-0.25,SL
2022.08.29,22:30,Monday,Sell,1736.64,1739.74,3.1,-0.25,SL
2022.08.30,06:30,Tuesday,Sell,1734.23,1737.13,2.9,-0.24,SL
2022.08.30,14:30,Tuesday,Sell,1732.22,1735.38,3.16,0.26,1
2022.08.30,22:30,Tuesday,Sell,1723.72,1726.32,2.6,0.21,1
2022.08.31,22:30,Wednesday,Sell,1710.81,1714.21,3.4,0.28,1
2022.09.01,10:30,Thursday,Sell,1705.56,1708.83,3.27,0.27,1
2022.09.01,18:30,Thursday,Sell,1696.77,1699.71,2.94,-0.24,SL
2022.09.05,02:30,Monday,Sell,1711.46,1712.86,1.4,-0.12,SL
2022.09.05,06:30,Monday,Buy,1713.33,1708.16,5.17,-0.43,SL
2022.09.05,18:30,Monday,Sell,1710.0,1712.78,2.78,-0.23,SL
2022.09.06,06:30,Tuesday,Sell,1717.54,1720.39,2.85,-0.23,SL
2022.09.07,10:30,Wednesday,Buy,1707.06,1693.94,13.12,1.08,1
2022.09.07,14:30,Wednesday,Sell,1703.76,1707.16,3.4,-0.28,SL
2022.09.07,18:30,Wednesday,Buy,1717.05,1701.95,15.1,1.24,1
2022.09.07,22:30,Wednesday,Buy,1718.26,1713.82,4.44,-0.36,SL
2022.09.08,18:30,Thursday,Sell,1709.04,1711.73,2.69,-0.22,SL
2022.09.09,06:30,Friday,Buy,1719.52,1715.91,3.61,0.3,1
2022.09.09,18:30,Friday,Buy,1716.56,1711.98,4.58,-0.38,SL
2022.09.09,22:30,Friday,Sell,1715.76,1716.58,0.82,-0.07,SL
2022.09.12,02:30,Monday,Buy,1716.69,1715.47,1.22,-0.1,SL
2022.09.12,10:30,Monday,Buy,1725.26,1711.83,13.43,-1.1,SL
2022.09.12,18:30,Monday,Buy,1728.92,1725.36,3.56,-0.29,SL
2022.09.13,06:30,Tuesday,Sell,1721.25,1724.03,2.78,-0.23,SL
2022.09.13,14:30,Tuesday,Sell,1706.3,1731.86,25.56,2.11,1
2022.09.14,02:30,Wednesday,Sell,1699.82,1703.28,3.46,-0.29,SL
2022.09.14,22:30,Wednesday,Sell,1697.1,1698.1,1.0,-0.08,SL
2022.09.15,02:30,Thursday,Sell,1695.69,1698.34,2.65,0.22,1
2022.09.15,10:30,Thursday,Buy,1689.63,1685.32,4.31,-0.36,SL
2022.09.15,18:30,Thursday,Sell,1665.32,1691.01,25.69,2.18,1
2022.09.16,06:30,Friday,Buy,1662.92,1661.28,1.64,-0.14,SL
2022.09.16,22:30,Friday,Buy,1674.91,1671.12,3.79,-0.32,SL
2022.09.19,14:30,Monday,Buy,1664.76,1660.39,4.37,0.37,1
2022.09.21,02:30,Wednesday,Sell,1664.46,1667.56,3.1,-0.26,SL
2022.09.21,06:30,Wednesday,Buy,1665.95,1661.43,4.52,0.38,1
2022.09.21,22:30,Wednesday,Buy,1673.89,1653.46,20.43,-1.72,SL
2022.09.22,09:30,Thursday,Buy,1666.69,1655.33,11.36,0.96,1
2022.09.23,05:30,Friday,Sell,1671.68,1673.0,1.32,-0.11,SL
2022.09.28,13:30,Wednesday,Buy,1649.3,1615.59,33.71,2.88,1
2022.09.28,21:30,Wednesday,Sell,1659.49,1662.44,2.95,0.25,1
2022.09.29,05:30,Thursday,Sell,1643.67,1655.83,12.16,-1.04,SL
2022.09.29,21:30,Thursday,Buy,1660.4,1656.87,3.53,0.3,1
2022.09.30,21:30,Friday,Sell,1661.92,1664.89,2.97,-0.25,SL
2022.10.03,17:30,Monday,Buy,1695.07,1668.51,26.56,2.21,1
2022.10.04,21:30,Tuesday,Buy,1726.18,1722.26,3.92,-0.32,SL
2022.10.05,17:30,Wednesday,Buy,1713.0,1700.17,12.83,-1.06,SL
2022.10.05,21:30,Wednesday,Buy,1716.21,1712.17,4.04,0.33,1
2022.10.06,17:30,Thursday,Sell,1711.99,1714.52,2.53,-0.21,SL
2022.10.07,05:30,Friday,Buy,1712.97,1708.83,4.14,-0.34,SL
2022.10.10,21:30,Monday,Sell,1668.41,1670.99,2.58,-0.22,SL
2022.10.11,05:30,Tuesday,Sell,1666.22,1668.96,2.74,-0.23,SL
2022.10.11,17:30,Tuesday,Buy,1678.32,1663.14,15.18,-1.28,SL
2022.10.12,09:30,Wednesday,Buy,1670.26,1666.25,4.01,-0.34,SL
2022.10.12,17:30,Wednesday,Buy,1671.04,1667.38,3.66,0.31,1
2022.10.13,17:30,Thursday,Buy,1671.55,1644.99,26.56,-2.24,SL
2022.10.14,05:30,Friday,Buy,1668.41,1666.08,2.33,-0.2,SL
2022.10.17,13:30,Monday,Buy,1665.1,1654.56,10.54,-0.89,SL
2022.10.18,13:30,Tuesday,Buy,1652.08,1649.94,2.14,-0.18,SL
2022.10.18,17:30,Tuesday,Sell,1651.52,1654.55,3.03,0.26,1
2022.10.18,21:30,Tuesday,Buy,1652.13,1647.86,4.27,-0.36,SL
2022.10.19,21:30,Wednesday,Buy,1629.28,1627.39,1.89,-0.16,SL
2022.10.21,13:30,Friday,Buy,1642.82,1618.85,23.97,2.06,1
2022.10.21,17:30,Friday,Buy,1652.0,1633.95,18.05,1.54,1
2022.10.21,21:30,Friday,Buy,1656.17,1650.79,5.38,0.46,1
2022.10.24,21:30,Monday,Buy,1649.66,1647.47,2.19,0.19,1
2022.10.25,09:30,Tuesday,Sell,1639.66,1651.84,12.18,-1.05,SL
2022.10.25,13:30,Tuesday,Buy,1659.33,1637.98,21.35,-1.82,SL
2022.10.26,17:30,Wednesday,Buy,1665.99,1663.67,2.32,-0.2,SL
2022.10.26,21:30,Wednesday,Sell,1664.41,1667.25,2.84,-0.24,SL
2022.10.27,17:30,Thursday,Buy,1660.08,1656.44,3.64,0.31,1
2022.10.28,09:30,Friday,Sell,1649.39,1661.61,12.22,1.05,1
2022.10.28,21:30,Friday,Buy,1645.19,1640.48,4.71,-0.4,SL
2022.10.31,05:30,Monday,Buy,1641.61,1640.45,1.16,-0.1,SL
2022.10.31,21:30,Monday,Sell,1633.26,1636.57,3.31,-0.29,SL
2022.11.02,05:30,Wednesday,Buy,1650.83,1647.04,3.79,0.32,1
2022.11.02,09:30,Wednesday,Buy,1654.69,1649.29,5.4,-0.46,SL
2022.11.03,05:30,Thursday,Sell,1636.63,1639.26,2.63,0.23,1
2022.11.03,17:30,Thursday,Buy,1629.48,1618.63,10.85,0.94,1
2022.11.03,21:30,Thursday,Buy,1629.51,1628.16,1.35,0.12,1
2022.11.08,18:30,Tuesday,Buy,1712.99,1678.38,34.61,2.85,1
2022.11.09,22:30,Wednesday,Buy,1706.76,1701.84,4.92,0.41,1
2022.11.10,02:30,Thursday,Buy,1708.86,1703.54,5.32,0.44,1
2022.11.10,14:30,Thursday,Buy,1744.09,1705.17,38.92,3.15,1
2022.11.11,02:30,Friday,Sell,1752.53,1755.69,3.16,-0.25,SL
2022.11.16,10:30,Wednesday,Buy,1782.32,1771.02,11.3,-0.9,SL
2022.11.16,22:30,Wednesday,Buy,1773.85,1772.11,1.74,-0.14,SL
2022.11.18,02:30,Friday,Buy,1762.86,1759.04,3.82,0.31,1
2022.11.18,10:30,Friday,Buy,1765.23,1760.36,4.87,-0.39,SL
2022.11.21,06:30,Monday,Buy,1745.5,1743.76,1.74,-0.14,SL
2022.11.23,06:30,Wednesday,Sell,1738.63,1741.75,3.12,-0.25,SL
2022.11.23,18:30,Wednesday,Buy,1743.72,1738.26,5.46,0.44,1
2022.11.24,10:30,Thursday,Buy,1756.26,1752.13,4.13,0.33,1
2022.11.24,14:30,Thursday,Buy,1756.41,1754.82,1.59,-0.13,SL
2022.11.24,22:30,Thursday,Buy,1755.47,1753.62,1.85,-0.15,SL
2022.11.25,14:30,Friday,Sell,1751.43,1754.06,2.63,-0.21,SL
2022.11.25,18:30,Friday,Buy,1753.42,1748.94,4.48,-0.36,SL
2022.11.28,06:30,Monday,Buy,1751.85,1748.14,3.71,0.3,1
2022.11.28,10:30,Monday,Buy,1760.81,1749.42,11.39,-0.91,SL
2022.11.28,22:30,Monday,Buy,1741.43,1739.29,2.14,0.17,1
2022.11.29,10:30,Tuesday,Buy,1755.41,1751.32,4.09,-0.33,SL
2022.11.29,22:30,Tuesday,Sell,1749.48,1752.54,3.06,-0.25,SL
2022.11.30,06:30,Wednesday,Buy,1753.58,1752.65,0.93,0.07,1
2022.11.30,22:30,Wednesday,Buy,1768.46,1757.39,11.07,0.88,1
2022.12.01,18:30,Thursday,Sell,1801.08,1804.22,3.14,-0.25,SL
2022.12.02,06:30,Friday,Buy,1799.1,1795.54,3.56,0.28,1
2022.12.02,10:30,Friday,Buy,1800.37,1798.41,1.96,-0.15,SL
2022.12.02,18:30,Friday,Buy,1795.57,1780.6,14.97,-1.18,SL
2022.12.02,22:30,Friday,Buy,1797.94,1793.22,4.72,0.37,1
2022.12.05,02:30,Monday,Buy,1807.05,1793.61,13.44,-1.05,SL
2022.12.06,02:30,Tuesday,Buy,1771.89,1767.25,4.64,-0.37,SL
2022.12.06,14:30,Tuesday,Buy,1774.12,1773.49,0.63,-0.05,SL
2022.12.06,22:30,Tuesday,Buy,1771.08,1767.54,3.54,0.28,1
2022.12.07,06:30,Wednesday,Sell,1771.95,1774.68,2.73,-0.22,SL
2022.12.07,10:30,Wednesday,Buy,1772.68,1770.75,1.93,-0.15,SL
2022.12.07,14:30,Wednesday,Buy,1783.29,1770.47,12.82,1.01,1
2022.12.08,06:30,Thursday,Buy,1786.3,1781.09,5.21,0.41,1
2022.12.08,14:30,Thursday,Buy,1792.45,1781.93,10.52,0.83,1
2022.12.09,02:30,Friday,Buy,1793.36,1788.13,5.23,0.41,1
2022.12.09,10:30,Friday,Sell,1794.33,1797.09,2.76,-0.22,SL
2022.12.09,22:30,Friday,Sell,1796.86,1800.25,3.39,0.27,1
2022.12.12,06:30,Monday,Buy,1788.89,1785.2,3.69,0.29,1
2022.12.12,10:30,Monday,Buy,1792.48,1787.32,5.16,-0.41,SL
2022.12.12,22:30,Monday,Buy,1781.35,1777.27,4.08,0.32,1
2022.12.13,06:30,Tuesday,Sell,1785.29,1786.78,1.49,-0.12,SL
2022.12.13,10:30,Tuesday,Buy,1787.37,1782.24,5.13,0.41,1
2022.12.13,22:30,Tuesday,Buy,1811.04,1808.9,2.14,-0.17,SL
2022.12.14,06:30,Wednesday,Buy,1811.67,1807.91,3.76,-0.29,SL
2022.12.15,22:30,Thursday,Sell,1776.41,1779.39,2.98,-0.24,SL
2022.12.16,18:30,Friday,Sell,1791.35,1793.98,2.63,-0.21,SL
2022.12.19,02:30,Monday,Buy,1794.65,1790.59,4.06,-0.32,SL
2022.12.20,02:30,Tuesday,Sell,1787.22,1788.25,1.03,-0.08,SL
2022.12.20,10:30,Tuesday,Buy,1806.67,1792.15,14.52,1.13,1
2022.12.20,14:30,Tuesday,Buy,1812.54,1798.02,14.52,-1.13,SL
2022.12.20,18:30,Tuesday,Buy,1815.59,1812.09,3.5,0.27,1
2022.12.21,06:30,Wednesday,Sell,1813.96,1817.0,3.04,-0.24,SL
2022.12.23,02:30,Friday,Buy,1793.05,1790.94,2.11,0.17,1
2022.12.23,10:30,Friday,Buy,1798.78,1794.74,4.04,-0.32,SL
2022.12.23,18:30,Friday,Buy,1795.85,1791.73,4.12,0.32,1
2022.12.27,06:30,Tuesday,Buy,1807.01,1803.4,3.61,-0.28,SL
2022.12.27,10:30,Tuesday,Buy,1808.8,1805.11,3.69,-0.29,SL
2022.12.28,06:30,Wednesday,Sell,1809.74,1812.73,2.99,0.23,1
2022.12.28,22:30,Wednesday,Buy,1804.35,1802.47,1.88,0.15,1
2022.12.29,02:30,Thursday,Buy,1807.82,1803.4,4.42,0.35,1
2022.12.29,06:30,Thursday,Buy,1808.45,1806.73,1.72,-0.13,SL
2022.12.29,18:30,Thursday,Buy,1816.69,1811.6,5.09,0.4,1
2022.12.30,02:30,Friday,Buy,1818.08,1813.4,4.68,-0.36,SL
2022.12.30,06:30,Friday,Buy,1820.22,1815.32,4.9,-0.38,SL
2022.12.30,18:30,Friday,Buy,1819.25,1813.96,5.29,0.41,1
2023.01.03,06:30,Tuesday,Buy,1842.02,1837.68,4.34,-0.33,SL
2023.01.04,06:30,Wednesday,Buy,1848.05,1844.39,3.66,0.28,1
2023.01.05,02:30,Thursday,Buy,1856.97,1853.18,3.79,-0.29,SL
2023.01.05,18:30,Thursday,Buy,1836.01,1824.79,11.22,0.86,1
2023.01.06,06:30,Friday,Buy,1838.94,1835.41,3.53,-0.27,SL
2023.01.06,18:30,Friday,Buy,1868.82,1843.35,25.47,1.92,1
2023.01.09,02:30,Monday,Buy,1879.22,1863.87,15.35,1.15,1
2023.01.10,02:30,Tuesday,Buy,1872.9,1867.51,5.39,0.41,1
2023.01.10,10:30,Tuesday,Buy,1875.25,1870.3,4.95,0.37,1
2023.01.10,22:30,Tuesday,Buy,1877.1,1875.01,2.09,-0.16,SL
2023.01.11,10:30,Wednesday,Buy,1884.89,1880.03,4.86,-0.36,SL
2023.01.11,18:30,Wednesday,Buy,1877.9,1866.82,11.08,0.83,1
2023.01.11,22:30,Wednesday,Sell,1875.28,1878.63,3.35,-0.25,SL
2023.01.12,10:30,Thursday,Buy,1884.46,1879.51,4.95,-0.37,SL
2023.01.12,14:30,Thursday,Sell,1882.08,1901.82,19.74,-1.48,SL
2023.01.12,22:30,Thursday,Sell,1896.82,1899.7,2.88,-0.21,SL
2023.01.13,02:30,Friday,Buy,1898.27,1894.49,3.78,-0.28,SL
2023.01.13,06:30,Friday,Sell,1895.77,1898.65,2.88,-0.21,SL
2023.01.13,14:30,Friday,Buy,1911.61,1893.38,18.23,1.35,1
2023.01.13,18:30,Friday,Buy,1919.74,1906.38,13.36,-0.98,SL
2023.01.13,22:30,Friday,Buy,1920.2,1918.15,2.05,-0.15,SL
2023.01.16,10:30,Monday,Sell,1915.32,1918.05,2.73,-0.2,SL
2023.01.16,18:30,Monday,Sell,1914.17,1917.19,3.02,-0.22,SL
2023.01.17,22:30,Tuesday,Buy,1908.73,1903.46,5.27,-0.39,SL
2023.01.18,06:30,Wednesday,Sell,1902.65,1905.58,2.93,-0.22,SL
2023.01.19,06:30,Thursday,Buy,1908.7,1906.43,2.27,-0.17,SL
2023.01.19,10:30,Thursday,Buy,1909.67,1906.1,3.57,0.26,1
2023.01.19,14:30,Thursday,Buy,1917.6,1906.35,11.25,0.83,1
2023.01.20,10:30,Friday,Buy,1930.13,1926.05,4.08,-0.3,SL
2023.01.23,14:30,Monday,Sell,1916.32,1927.92,11.6,-0.86,SL
2023.01.24,02:30,Tuesday,Buy,1934.78,1930.16,4.62,0.34,1
2023.01.24,18:30,Tuesday,Buy,1935.06,1916.83,18.23,-1.33,SL
2023.01.24,22:30,Tuesday,Buy,1937.6,1933.84,3.76,-0.27,SL
2023.01.25,14:30,Wednesday,Buy,1930.88,1919.49,11.39,0.83,1
2023.01.26,06:30,Thursday,Buy,1945.88,1944.48,1.4,-0.1,SL
2023.01.26,22:30,Thursday,Sell,1928.86,1931.53,2.67,-0.2,SL
2023.01.27,14:30,Friday,Sell,1923.25,1935.22,11.97,0.88,1
2023.01.31,02:30,Tuesday,Buy,1925.6,1920.71,4.89,-0.36,SL
2023.01.31,10:30,Tuesday,Sell,1904.43,1915.99,11.56,-0.86,SL
2023.01.31,14:30,Tuesday,Buy,1924.71,1900.46,24.25,1.78,1
2023.01.31,22:30,Tuesday,Sell,1928.06,1931.08,3.02,0.22,1
2023.02.01,06:30,Wednesday,Buy,1926.98,1924.68,2.3,-0.17,SL
2023.02.01,10:30,Wednesday,Sell,1926.18,1929.36,3.18,-0.23,SL
2023.02.01,14:30,Wednesday,Buy,1927.84,1925.57,2.27,-0.17,SL
2023.02.01,22:30,Wednesday,Buy,1950.52,1920.95,29.57,-2.14,SL
2023.02.02,06:30,Thursday,Sell,1951.82,1954.55,2.73,-0.2,SL
2023.02.02,10:30,Thursday,Buy,1952.76,1951.33,1.43,-0.1,SL
2023.02.03,14:30,Friday,Sell,1882.3,1917.17,34.87,2.62,1
2023.02.06,02:30,Monday,Buy,1873.55,1860.16,13.39,1.01,1
2023.02.06,06:30,Monday,Buy,1876.55,1871.96,4.59,-0.35,SL
2023.02.07,06:30,Tuesday,Sell,1874.16,1876.97,2.81,-0.21,SL
2023.02.07,22:30,Tuesday,Buy,1872.0,1866.92,5.08,0.38,1
2023.02.08,06:30,Wednesday,Sell,1875.87,1878.57,2.7,-0.2,SL
2023.02.08,22:30,Wednesday,Sell,1875.12,1878.58,3.46,-0.26,SL
2023.02.09,06:30,Thursday,Buy,1880.95,1877.4,3.55,-0.27,SL
2023.02.10,06:30,Friday,Sell,1859.03,1861.77,2.74,-0.21,SL
2023.02.10,22:30,Friday,Buy,1865.35,1861.02,4.33,-0.33,SL
2023.02.14,02:30,Tuesday,Buy,1857.68,1852.7,4.98,0.38,1
2023.02.14,18:30,Tuesday,Sell,1853.33,1865.76,12.43,0.95,1
2023.02.15,22:30,Wednesday,Buy,1836.0,1834.47,1.53,-0.12,SL
2023.02.16,10:30,Thursday,Buy,1838.28,1834.48,3.8,-0.29,SL
2023.02.16,14:30,Thursday,Sell,1828.52,1840.5,11.98,-0.93,SL
2023.02.17,14:30,Friday,Buy,1826.63,1821.54,5.09,0.39,1
2023.02.20,02:30,Monday,Buy,1842.41,1836.96,5.45,-0.42,SL
2023.02.20,14:30,Monday,Buy,1846.58,1842.31,4.27,-0.33,SL
2023.02.20,22:30,Monday,Buy,1841.5,1840.57,0.93,-0.07,SL
2023.02.21,02:30,Tuesday,Buy,1841.54,1839.74,1.8,-0.14,SL
2023.02.21,14:30,Tuesday,Buy,1834.94,1829.94,5.0,0.38,1
2023.02.22,02:30,Wednesday,Buy,1836.11,1833.83,2.28,-0.18,SL
2023.02.23,14:30,Thursday,Buy,1828.22,1817.1,11.12,-0.86,SL
2023.02.24,22:30,Friday,Buy,1811.13,1809.4,1.73,0.13,1
2023.02.27,02:30,Monday,Buy,1811.86,1809.71,2.15,-0.17,SL
2023.02.27,10:30,Monday,Buy,1810.69,1806.85,3.84,0.3,1
2023.02.27,22:30,Monday,Sell,1816.8,1820.15,3.35,0.26,1
2023.02.28,06:30,Tuesday,Sell,1815.46,1818.02,2.56,0.2,1
2023.03.01,02:30,Wednesday,Buy,1827.86,1822.73,5.13,0.4,1
2023.03.01,10:30,Wednesday,Buy,1835.02,1830.11,4.91,0.38,1
2023.03.01,22:30,Wednesday,Sell,1836.3,1839.1,2.8,0.22,1
2023.03.02,06:30,Thursday,Sell,1831.89,1835.05,3.16,-0.24,SL
2023.03.02,22:30,Thursday,Sell,1835.43,1838.2,2.77,-0.21,SL
2023.03.03,02:30,Friday,Buy,1838.8,1834.79,4.01,0.31,1
2023.03.03,10:30,Friday,Buy,1847.01,1841.72,5.29,-0.4,SL
2023.03.06,02:30,Monday,Sell,1853.43,1856.26,2.83,-0.22,SL
2023.03.06,06:30,Monday,Sell,1853.15,1856.55,3.4,-0.26,SL
2023.03.06,14:30,Monday,Buy,1851.96,1846.89,5.07,-0.39,SL
2023.03.06,22:30,Monday,Sell,1846.45,1847.44,0.99,-0.08,SL
2023.03.07,02:30,Tuesday,Buy,1849.23,1843.8,5.43,-0.41,SL
2023.03.07,06:30,Tuesday,Sell,1846.5,1849.59,3.09,-0.24,SL
2023.03.07,22:30,Tuesday,Sell,1813.27,1816.1,2.83,0.22,1
2023.03.08,06:30,Wednesday,Buy,1814.05,1809.07,4.98,0.39,1
2023.03.08,10:30,Wednesday,Buy,1814.27,1812.08,2.19,0.17,1
2023.03.08,22:30,Wednesday,Sell,1813.62,1816.49,2.87,-0.22,SL
2023.03.09,06:30,Thursday,Buy,1813.47,1812.36,1.11,0.09,1
2023.03.10,14:30,Friday,Buy,1858.48,1831.43,27.05,2.06,1
2023.03.13,09:30,Monday,Buy,1886.05,1871.21,14.84,1.11,1
2023.03.15,13:30,Wednesday,Buy,1926.19,1895.87,30.32,2.22,1
2023.03.16,05:30,Thursday,Buy,1920.04,1909.09,10.95,0.81,1
2023.03.17,09:30,Friday,Buy,1932.33,1927.02,5.31,0.39,1
2023.03.17,13:30,Friday,Buy,1950.76,1928.97,21.79,1.58,1
2023.03.17,17:30,Friday,Buy,1972.97,1949.43,23.54,1.69,1
2023.03.21,05:30,Tuesday,Buy,1982.6,1978.91,3.69,-0.26,SL
2023.03.22,13:30,Wednesday,Sell,1942.6,1945.45,2.85,-0.21,SL
2023.03.22,17:30,Wednesday,Buy,1945.87,1942.27,3.6,0.26,1
2023.03.22,21:30,Wednesday,Buy,1969.85,1945.47,24.38,1.75,1
2023.03.23,09:30,Thursday,Buy,1978.2,1973.99,4.21,-0.3,SL
2023.03.23,13:30,Thursday,Buy,1984.16,1966.24,17.92,1.28,1
2023.03.23,17:30,Thursday,Buy,1999.69,1977.39,22.3,-1.58,SL
2023.03.24,05:30,Friday,Sell,1990.25,1993.6,3.35,-0.24,SL
2023.03.24,21:30,Friday,Sell,1978.96,1980.06,1.1,0.08,1
2023.03.27,21:30,Monday,Buy,1956.63,1952.35,4.28,0.31,1
2023.03.30,09:30,Thursday,Buy,1967.51,1963.49,4.02,0.29,1
2023.03.30,21:30,Thursday,Buy,1980.49,1979.21,1.28,-0.09,SL
2023.03.31,13:30,Friday,Buy,1979.83,1974.51,5.32,-0.38,SL
2023.04.04,05:30,Tuesday,Buy,1978.91,1977.55,1.36,-0.1,SL
2023.04.05,05:30,Wednesday,Buy,2024.39,2019.86,4.53,0.32,1
2023.04.05,21:30,Wednesday,Sell,2020.28,2023.42,3.14,0.22,1
2023.04.10,05:30,Monday,Sell,1994.21,1997.18,2.97,-0.21,SL
