date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2024-01-15,22:30:00,Monday,Buy,2055.18,2052.46,2.72,0.38,SL,1,Stop Loss
2024-01-22,02:30:00,Monday,Buy,2029.91,2025.18,4.73,0.0,SL,1,Stop Loss
2024-02-12,06:30:00,Monday,Buy,2024.4,2021.56,2.84,2.77,SL,1,Stop Loss
2024-03-11,01:30:00,Monday,Buy,2180.33,2176.82,3.51,1.24,SL,1,Stop Loss
2024-03-11,09:30:00,Monday,Buy,2180.59,2175.57,5.02,4.43,SL,1,Stop Loss
2024-03-11,13:30:00,Monday,Buy,2181.85,2174.47,7.38,3.77,SL,4,Stop Loss
2024-03-11,21:30:00,Monday,Buy,2182.68,2176.89,5.79,2.02,SL,2,Stop Loss
2024-03-18,17:30:00,Monday,Buy,2160.09,2154.29,5.8,2.67,SL,4,Stop Loss
2024-03-25,01:30:00,Monday,Buy,2175.31,2163.65,11.66,2.93,SL,2,Stop Loss
2024-04-01,01:30:00,Monday,Buy,2255.95,2233.49,22.46,9.63,SL,4,Stop Loss
2024-04-01,05:30:00,Monday,Buy,2261.68,2254.7,6.98,1.35,SL,1,Stop Loss
2024-04-08,05:30:00,Monday,Buy,2334.9,2321.32,13.58,8.59,SL,3,Stop Loss
2024-04-08,09:30:00,Monday,Buy,2337.64,2331.47,6.17,5.85,SL,1,Stop Loss
2024-04-15,05:30:00,Monday,Buy,2361.19,2351.73,9.46,0.23,SL,1,Stop Loss
2024-04-15,21:30:00,Monday,Buy,2383.1,2363.41,19.69,8.92,SL,3,Stop Loss
2024-04-29,09:30:00,Monday,Buy,2343.34,2327.19,16.15,0.68,SL,1,Stop Loss
2024-04-29,17:30:00,Monday,Buy,2342.25,2332.52,9.73,1.53,SL,2,Stop Loss
2024-05-06,13:30:00,Monday,Buy,2328.04,2314.27,13.77,2.48,SL,5,Stop Loss
2024-05-13,13:30:00,Monday,Buy,2344.24,2338.13,6.11,1.72,SL,1,Stop Loss
2024-05-20,01:30:00,Monday,Buy,2434.86,2416.2,18.66,15.2,SL,3,Stop Loss
2024-05-20,05:30:00,Monday,Buy,2449.67,2428.48,21.19,0.01,SL,2,Stop Loss
2024-05-20,17:30:00,Monday,Buy,2435.37,2414.41,20.96,1.93,SL,3,Stop Loss
2024-05-27,05:30:00,Monday,Buy,2343.81,2338.43,5.38,2.32,SL,1,Stop Loss
2024-05-27,13:30:00,Monday,Buy,2355.09,2342.16,12.93,3.37,SL,5,Stop Loss
2024-05-27,17:30:00,Monday,Buy,2355.17,2351.82,3.35,0.0,SL,1,Stop Loss
2024-06-03,01:30:00,Monday,Buy,2330.89,2323.0,7.89,0.03,SL,1,Stop Loss
2024-06-03,17:30:00,Monday,Buy,2348.51,2333.17,15.34,4.23,SL,4,Stop Loss
2024-06-03,21:30:00,Monday,Buy,2350.89,2344.43,6.46,1.85,SL,1,Stop Loss
2024-06-10,01:30:00,Monday,Buy,2297.75,2288.18,9.57,3.63,SL,2,Stop Loss
2024-06-10,17:30:00,Monday,Buy,2312.01,2301.06,10.95,0.17,SL,3,Stop Loss
