date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2011-09-09,06:30:00,Friday,Buy,1869.95,1855.65,14.3,16.1,1.13,2,Stop Loss
2017-06-23,22:30:00,Friday,Buy,1256.53,1255.23,1.3,1.47,1.13,1,Stop Loss
2011-12-16,06:30:00,Friday,Buy,1591.45,1582.85,8.6,9.72,1.13,2,Stop Loss
2016-09-23,21:30:00,Friday,Buy,1337.66,1335.82,1.84,2.09,1.14,1,Stop Loss
2025-08-15,01:30:00,Friday,Buy,3339.72,3331.91,7.81,8.91,1.14,6,Stop Loss
2010-05-07,14:30:00,Friday,Buy,1202.19,1192.34,9.85,11.2,1.14,1,Stop Loss
2025-08-29,05:30:00,Friday,Buy,3410.49,3406.65,3.84,4.39,1.14,1,Stop Loss
2019-11-15,10:30:00,Friday,Buy,1465.56,1462.08,3.48,3.98,1.14,6,Stop Loss
2020-11-06,10:30:00,Friday,Buy,1951.37,1938.97,12.4,14.11,1.14,7,Stop Loss
2021-08-20,02:30:00,Friday,Buy,1783.0,1778.36,4.64,5.29,1.14,4,Stop Loss
2022-11-18,22:30:00,Friday,Buy,1749.85,1747.21,2.64,3.02,1.14,1,Stop Loss
2017-06-16,22:30:00,Friday,Buy,1253.99,1252.6,1.39,1.58,1.14,1,Stop Loss
2021-07-23,10:30:00,Friday,Buy,1802.55,1800.47,2.08,2.38,1.14,1,Stop Loss
2017-01-13,06:30:00,Friday,Buy,1195.72,1190.96,4.76,5.42,1.14,2,Stop Loss
2016-06-17,14:30:00,Friday,Buy,1291.18,1283.95,7.23,8.21,1.14,3,Stop Loss
2020-09-11,10:30:00,Friday,Buy,1946.7,1939.81,6.89,7.93,1.15,2,Stop Loss
2017-10-13,05:30:00,Friday,Buy,1296.24,1294.43,1.81,2.09,1.15,1,Stop Loss
2020-04-24,10:30:00,Friday,Buy,1728.81,1722.29,6.52,7.5,1.15,2,Stop Loss
2018-12-07,06:30:00,Friday,Buy,1239.72,1238.35,1.37,1.58,1.15,1,Stop Loss
2024-09-27,21:30:00,Friday,Buy,2653.62,2643.07,10.55,12.26,1.16,4,Stop Loss
2018-01-12,06:30:00,Friday,Buy,1328.95,1325.43,3.52,4.07,1.16,2,Stop Loss
2018-03-23,14:30:00,Friday,Buy,1347.71,1339.88,7.83,9.07,1.16,12,Stop Loss
2013-12-20,22:30:00,Friday,Buy,1202.95,1200.81,2.14,2.5,1.17,1,Stop Loss
2022-11-18,06:30:00,Friday,Buy,1763.95,1760.82,3.13,3.65,1.17,1,Stop Loss
